id,price,speed,hd,ram,screen,cores,cd,laptop,trend
2552,1872,18,28,6,23,10,yes,no,1
2553,1694,22,8,10,19,8,no,no,1
2554,2631,24,28,6,21,28,no,no,4
2555,715,18,12,6,13,4,no,yes,1
2556,3191,37,7,56,23,22,no,no,4
2557,3410,35,3,52,15,16,no,no,2
2558,2625,18,12,6,15,12,no,no,2
2559,1940,22,16,10,21,4,yes,no,2
2560,1192,21,8,6,12,4,yes,no,1
2561,2434,15,24,14,17,18,no,no,5
2562,704,19,16,10,11,6,yes,no,1
2563,3296,33,7,52,19,20,yes,no,5
2564,887,23,12,14,12,6,no,yes,1
2565,3271,30,3,16,17,16,no,no,2
2566,1845,15,16,14,21,4,no,no,1
2567,1350,16,20,2,19,6,no,no,2
2568,1143,22,24,10,13,4,no,yes,2
2569,1789,15,16,10,17,8,no,no,2
2570,3579,36,1,40,21,26,no,no,4
2571,2142,15,16,6,15,14,no,no,1
2572,815,19,24,6,13,10,no,yes,2
2573,597,21,12,2,12,10,no,yes,2
2574,1067,20,8,6,13,10,no,yes,1
2575,2644,15,8,14,19,28,yes,no,4
2576,2981,18,8,2,15,14,no,no,1
2577,1401,24,12,10,19,4,no,no,2
2578,2292,23,16,14,21,26,yes,no,5
2579,3953,33,5,28,17,24,no,no,5
2580,757,17,28,6,11,6,no,yes,1
2581,1447,21,20,2,17,8,no,no,1
2582,3577,39,3,28,23,12,no,no,2
2583,697,15,20,6,13,4,no,yes,1
2584,1900,18,16,2,23,4,yes,no,1
2585,706,23,20,10,13,6,no,yes,1
2586,1567,19,12,2,17,6,no,no,2
2587,1705,19,28,10,19,4,no,no,1
2588,1073,21,12,2,11,8,no,yes,1
2589,1986,23,8,10,15,10,no,no,2
2590,592,18,24,10,11,6,yes,no,1
2591,1307,24,24,2,17,8,no,no,2
2592,821,16,8,10,12,6,no,yes,2
2593,1333,22,28,2,23,10,no,no,1
2594,2370,23,20,2,21,20,no,no,4
2595,2778,22,8,2,21,22,no,no,5
2596,1071,15,12,6,11,4,no,yes,1
2597,1057,21,16,14,13,4,no,yes,1
2598,3329,38,3,36,19,22,no,no,5
2599,2407,19,8,6,17,16,no,no,1
2600,579,22,8,10,13,4,no,yes,1
2601,3157,39,5,24,17,22,no,no,4
2602,4167,37,5,36,17,24,no,no,4
2603,4061,38,1,52,21,14,no,no,1
2604,4330,32,1,36,17,16,no,no,2
2605,2498,18,16,10,21,22,no,no,5
2606,3247,34,1,56,17,18,no,no,4
2607,2923,16,24,6,21,22,no,no,4
2608,3898,37,5,48,19,30,no,no,5
2609,583,17,8,6,12,6,no,yes,2
2610,1767,17,20,10,21,10,no,no,2
2611,2269,19,24,14,23,16,no,no,1
2612,1779,16,16,2,23,8,no,no,1
2613,1889,24,16,10,19,6,no,no,1
2614,2802,23,8,6,23,14,no,no,1
2615,714,19,28,10,12,6,no,yes,2
2616,909,16,12,10,12,4,no,yes,2
2617,2009,23,28,14,21,12,no,no,1
2618,2577,21,28,6,23,20,no,no,5
2619,2517,23,20,2,15,20,no,no,5
2620,2791,21,28,6,23,26,no,no,4
2621,2366,20,20,10,17,28,no,no,5
2622,2930,23,16,14,23,26,no,no,5
2623,1169,24,16,2,12,4,no,yes,2
2624,2822,18,12,10,21,30,no,no,5
2625,4026,33,5,28,17,22,no,no,4
2626,2607,17,24,2,23,20,no,no,4
2627,1662,15,16,6,23,6,no,no,1
2628,749,21,16,6,12,10,no,yes,2
2629,4033,38,3,60,15,18,no,no,4
2630,1395,21,20,6,21,10,no,no,1
2631,1564,20,16,2,19,6,yes,no,1
2632,3888,32,7,48,17,12,yes,no,2
2633,3119,36,7,24,23,28,no,no,5
2634,2024,24,24,2,23,28,yes,no,5
2635,727,23,8,14,13,6,no,yes,2
2636,2747,17,20,6,17,30,no,no,4
2637,1368,16,20,6,15,4,yes,no,2
2638,569,15,20,6,11,10,no,yes,1
2639,1037,18,8,6,13,10,no,yes,1
2640,1706,17,12,6,15,6,no,no,2
2641,1755,24,20,14,23,10,no,no,1
2642,1210,22,20,2,19,8,no,no,1
2643,4206,31,5,56,23,18,no,no,4
2644,616,16,8,2,12,6,yes,no,1
2645,2397,19,8,10,21,20,no,no,4
2646,1258,21,12,10,19,6,no,no,2
2647,4189,36,1,32,15,20,no,no,4
2648,2143,22,24,14,17,30,no,no,4
2649,2821,21,8,14,23,28,no,no,4
2650,1812,21,20,14,17,10,yes,no,2
2651,2735,21,12,10,15,18,no,no,5
2652,690,22,24,2,12,6,no,yes,2
2653,1773,15,28,2,15,6,no,no,2
2654,1688,22,24,10,19,10,yes,no,2
2655,4220,39,5,24,23,24,yes,no,4
2656,2340,16,24,2,19,12,yes,no,1
2657,2316,16,8,6,15,30,yes,no,5
2658,1225,15,16,10,23,6,no,no,1
2659,3208,30,3,60,19,20,yes,no,5
2660,4075,37,7,44,21,16,no,no,2
2661,1059,16,20,2,11,4,no,yes,1
2662,2749,24,20,2,23,16,no,no,2
2663,2182,18,16,6,23,18,no,no,4
2664,1104,20,20,14,13,6,yes,no,1
2665,2990,17,28,2,19,26,no,no,5
2666,2322,19,12,6,15,28,no,no,4
2667,1303,21,20,10,15,10,no,no,2
2668,2239,24,12,14,17,12,no,no,2
2669,2816,15,8,10,17,24,yes,no,4
2670,771,16,20,2,13,6,no,yes,2
2671,901,15,16,6,12,8,no,yes,2
2672,2246,22,8,10,21,18,no,no,4
2673,3729,31,7,60,19,16,no,no,2
2674,1090,18,24,10,13,6,no,yes,1
2675,3981,36,5,16,21,24,no,no,5
2676,3665,30,7,24,21,16,no,no,1
2677,2327,18,20,10,21,16,no,no,2
2678,2585,15,20,10,17,28,no,no,5
2679,877,15,24,14,12,8,no,yes,2
2680,3850,34,3,32,19,14,no,no,1
2681,1188,22,20,2,12,8,yes,no,2
2682,1051,22,28,14,13,10,no,yes,2
2683,4345,30,1,44,21,20,no,no,5
2684,1175,20,24,2,13,4,no,yes,2
2685,4080,39,5,40,23,26,yes,no,5
2686,3243,31,3,32,15,20,no,no,5
2687,2405,15,24,10,23,30,no,no,4
2688,1076,23,8,6,13,4,yes,no,2
2689,4029,34,1,48,21,20,no,no,4
2690,1275,18,20,6,15,4,no,no,1
2691,1427,24,8,2,23,4,no,no,2
2692,878,19,16,6,12,6,no,yes,2
2693,1559,17,8,6,17,10,no,no,1
2694,562,20,28,6,13,8,no,yes,1
2695,1529,16,8,2,17,10,no,no,1
2696,3350,38,3,44,15,20,no,no,5
2697,1336,17,28,6,21,10,yes,no,2
2698,2521,23,12,10,19,18,no,no,4
2699,1821,23,16,6,23,6,no,no,1
2700,2077,23,20,10,19,20,no,no,5
2701,3243,30,3,60,21,18,no,no,4
2702,3835,36,1,56,21,24,no,no,4
2703,1498,15,12,6,23,6,no,no,1
2704,2989,20,28,2,15,28,no,no,4
2705,2626,22,24,14,17,12,no,no,1
2706,831,22,16,10,11,4,no,yes,1
2707,3304,34,7,48,17,22,yes,no,5
2708,1540,19,12,10,17,10,yes,no,2
2709,3413,35,1,16,17,14,no,no,2
2710,1654,20,28,6,17,10,no,no,1
2711,2333,20,16,14,23,24,no,no,5
2712,2019,24,20,2,21,28,no,no,5
2713,1595,24,8,2,21,6,no,no,2
2714,2459,16,20,2,17,18,no,no,4
2715,2172,17,24,2,19,16,yes,no,2
2716,3555,33,5,16,19,16,no,no,2
2717,1527,20,24,6,23,8,no,no,1
2718,3575,30,5,60,21,12,no,no,2
2719,3486,33,7,56,23,22,no,no,5
2720,2285,20,12,10,19,30,no,no,5
2721,4153,38,3,40,15,14,no,no,2
2722,2931,21,8,14,17,26,no,no,4
2723,1751,21,20,6,17,6,no,no,1
2724,3843,39,5,24,23,20,no,no,5
2725,2479,20,16,6,21,18,no,no,5
2726,2945,17,16,14,15,24,no,no,5
2727,1391,24,16,6,19,4,no,no,2
2728,1759,22,20,2,15,6,no,no,1
2729,2859,23,16,2,17,26,no,no,5
2730,3099,32,1,48,15,24,no,no,5
2731,3254,34,7,16,17,22,no,no,5
2732,3604,37,1,20,23,30,yes,no,5
2733,2662,20,20,6,19,14,no,no,2
2734,3622,39,5,36,23,18,no,no,4
2735,2520,21,16,10,15,24,yes,no,5
2736,2712,16,28,14,19,24,yes,no,4
2737,2609,18,24,10,19,18,no,no,5
2738,2767,18,24,6,15,16,no,no,2
2739,3116,33,1,56,17,26,yes,no,5
2740,3820,37,5,32,15,26,yes,no,5
2741,3370,35,5,32,15,20,no,no,5
2742,3613,34,5,56,23,22,no,no,5
2743,3884,35,1,60,19,26,yes,no,4
2744,1124,23,24,2,11,8,yes,no,1
2745,3464,31,3,32,17,26,yes,no,5
2746,1982,23,16,2,23,10,no,no,2
2747,3775,34,7,32,15,18,no,no,5
2748,3588,30,1,44,19,30,yes,no,4
2749,2752,23,16,10,21,18,yes,no,5
2750,2585,16,8,2,19,28,no,no,5
2751,3789,30,5,28,15,22,no,no,5
2752,1529,20,12,10,23,6,no,no,1
2753,1540,24,16,2,23,10,yes,no,2
2754,3367,38,3,36,19,24,no,no,5
2755,1702,16,12,6,19,4,no,no,1
2756,1043,21,28,2,13,6,no,yes,1
2757,3976,37,1,32,19,22,yes,no,4
2758,1903,19,20,14,21,10,no,no,1
2759,3186,39,7,48,23,28,no,no,5
2760,1666,21,16,6,19,10,no,no,2
2761,2054,18,16,2,17,18,no,no,4
2762,3988,37,5,60,17,18,yes,no,4
2763,3721,34,7,32,21,26,no,no,5
2764,559,19,28,10,13,4,no,yes,1
2765,4184,37,5,24,17,22,yes,no,4
2766,3022,35,3,56,19,30,no,no,5
2767,1096,16,16,14,12,10,yes,no,2
2768,4168,32,7,28,21,22,yes,no,5
2769,1899,17,20,10,15,8,no,no,1
2770,3687,32,5,36,19,16,no,no,2
2771,2476,15,12,10,19,14,yes,no,1
2772,4048,30,5,20,21,30,yes,no,5
2773,3486,38,1,48,19,24,no,no,4
2774,3446,33,3,28,23,20,no,no,4
2775,3746,38,1,20,17,14,no,no,1
2776,581,22,16,6,13,8,no,yes,1
2777,982,18,24,6,13,6,no,yes,2
2778,1586,24,12,14,23,10,no,no,2
2779,2722,17,12,10,23,24,no,no,5
2780,3034,38,3,40,21,18,no,no,4
2781,2485,24,16,14,23,20,no,no,4
2782,1542,16,12,14,17,4,no,no,1
2783,695,21,16,14,11,8,no,yes,1
2784,3009,32,5,28,15,12,no,no,2
2785,896,17,20,14,11,10,yes,no,2
2786,2764,23,28,14,21,24,yes,no,4
2787,3858,32,7,44,23,16,no,no,1
2788,4338,30,3,16,21,16,no,no,1
2789,1771,21,16,2,21,8,no,no,1
2790,4260,39,7,52,21,14,yes,no,2
2791,708,20,20,6,11,8,yes,no,1
2792,4040,34,7,40,23,14,yes,no,2
2793,3721,35,7,28,23,24,no,no,5
2794,658,22,24,14,11,10,no,yes,1
2795,1853,17,16,2,15,6,no,no,1
2796,1977,23,24,14,19,8,no,no,2
2797,1300,16,8,10,21,8,yes,no,1
2798,1110,18,8,14,11,10,no,yes,1
2799,1485,20,12,2,17,10,no,no,2
2800,2713,22,12,14,17,26,no,no,4
2801,2018,17,20,10,17,26,no,no,4
2802,2306,22,20,10,19,30,no,no,4
2803,4071,34,5,36,21,12,no,no,2
2804,2746,24,28,14,23,26,no,no,4
2805,2406,18,12,10,21,28,no,no,4
2806,3867,31,7,52,17,26,no,no,5
2807,2693,18,8,2,15,18,no,no,4
2808,4049,36,5,48,15,20,no,no,5
2809,1730,21,20,14,17,4,no,no,2
2810,3196,37,5,48,23,20,yes,no,5
2811,1327,22,20,6,21,10,no,no,2
2812,2945,24,8,2,23,14,no,no,1
2813,4043,34,3,60,19,30,no,no,5
2814,1703,17,8,2,17,4,no,no,1
2815,3853,39,1,36,19,18,no,no,5
2816,843,17,16,2,11,4,no,yes,1
2817,2144,19,28,2,19,16,yes,no,1
2818,4309,36,5,52,19,30,no,no,4
2819,2984,20,28,14,23,12,yes,no,2
2820,1278,22,24,10,21,8,no,no,2
2821,2163,16,20,2,15,30,no,no,5
2822,2890,24,20,10,21,16,no,no,1
2823,1041,20,28,6,11,10,no,yes,1
2824,2574,22,20,6,17,30,no,no,5
2825,1055,19,12,6,11,8,no,yes,1
2826,1417,21,28,10,17,4,no,no,1
2827,3953,30,7,24,17,28,no,no,4
2828,3865,30,3,56,19,30,no,no,5
2829,4305,35,1,24,17,22,no,no,5
2830,1165,17,8,14,11,8,no,yes,2
2831,691,17,20,2,11,4,no,yes,1
2832,1869,23,8,10,21,6,no,no,2
2833,2682,15,16,10,23,20,no,no,5
2834,3518,33,3,16,17,30,no,no,5
2835,1097,16,8,2,12,10,no,yes,1
2836,846,21,16,6,11,6,no,yes,1
2837,3203,37,5,52,21,30,no,no,4
2838,2689,15,16,2,21,30,no,no,5
2839,3787,39,3,28,17,24,no,no,4
2840,3156,33,3,40,19,26,yes,no,4
2841,1120,21,28,6,11,6,yes,no,1
2842,2476,21,16,6,15,18,yes,no,5
2843,3889,33,1,44,17,24,no,no,4
2844,821,23,8,10,12,10,no,yes,2
2845,2533,18,28,10,21,28,no,no,5
2846,2493,18,12,10,21,16,no,no,2
2847,2772,18,28,14,15,26,yes,no,4
2848,3215,36,1,52,23,24,no,no,5
2849,3238,35,1,36,19,12,no,no,2
2850,3652,35,1,60,15,12,yes,no,2
2851,737,22,24,14,11,8,no,yes,1
2852,955,20,24,14,13,8,no,yes,2
2853,2085,16,20,14,15,18,no,no,5
2854,4267,30,7,32,23,20,no,no,4
2855,2126,23,16,10,19,26,no,no,5
2856,797,21,12,14,11,10,no,yes,1
2857,1568,19,16,14,19,8,yes,no,1
2858,3706,33,7,60,21,26,no,no,5
2859,3074,39,5,56,21,16,no,no,2
2860,4144,38,1,32,21,26,yes,no,5
2861,1323,18,24,6,21,4,no,no,1
2862,4210,37,3,32,15,18,no,no,5
2863,2078,18,16,2,17,28,no,no,4
2864,4316,37,5,56,23,30,yes,no,5
2865,650,16,20,2,13,8,no,yes,2
2866,1546,22,16,14,17,10,no,no,2
2867,703,21,20,14,12,10,no,yes,1
2868,867,17,20,10,12,8,no,yes,1
2869,3987,35,7,36,19,24,no,no,4
2870,772,22,12,10,13,8,yes,no,1
2871,2039,23,28,14,17,14,no,no,2
2872,4305,36,7,52,15,20,no,no,5
2873,3975,36,5,60,21,14,no,no,2
2874,1313,19,16,2,23,4,no,no,1
2875,1491,16,28,10,19,10,no,no,2
2876,1698,21,28,10,15,4,no,no,1
2877,2560,17,8,14,19,16,yes,no,1
2878,3671,34,7,60,15,24,no,no,5
2879,4206,34,5,44,15,28,no,no,5
2880,3520,36,7,32,19,28,yes,no,4
2881,685,20,16,10,12,10,no,yes,2
2882,640,23,20,6,13,10,yes,no,1
2883,2014,19,16,10,17,14,no,no,1
2884,998,17,8,14,13,8,no,yes,1
2885,2107,21,8,10,15,22,no,no,5
2886,3689,39,7,56,17,22,no,no,5
2887,1554,17,16,14,23,10,no,no,2
2888,2163,16,8,14,21,30,no,no,5
2889,3996,35,7,20,19,28,yes,no,5
2890,3857,34,3,56,17,14,no,no,2
2891,4134,38,7,52,17,30,no,no,5
2892,897,22,8,14,12,6,no,yes,2
2893,2141,18,28,10,23,12,no,no,1
2894,1242,15,8,6,21,8,no,no,2
2895,549,16,20,6,11,4,no,yes,2
2896,3292,34,7,56,19,30,yes,no,5
2897,2187,20,20,2,15,24,no,no,5
2898,1928,23,16,14,23,10,yes,no,2
2899,1958,23,12,10,23,10,no,no,1
2900,2973,20,8,2,15,12,no,no,2
2901,2237,23,12,10,23,12,no,no,1
2902,845,22,12,2,12,6,no,yes,2
2903,2135,18,12,14,23,30,no,no,5
2904,1286,24,16,10,21,6,no,no,1
2905,1818,24,28,10,23,8,no,no,1
2906,4000,32,5,32,15,16,yes,no,2
2907,2563,15,28,2,23,24,no,no,4
2908,2106,23,24,14,19,24,no,no,4
2909,4002,32,1,36,19,12,no,no,1
2910,1033,16,16,2,13,4,no,yes,1
2911,2166,22,28,10,21,18,no,no,4
2912,2841,21,24,14,23,28,no,no,4
2913,3152,39,1,56,17,28,yes,no,4
2914,2834,18,16,2,15,18,no,no,5
2915,2027,18,8,10,15,24,no,no,4
2916,4187,37,7,56,17,24,no,no,5
2917,2036,17,8,10,15,12,yes,no,1
2918,941,21,24,14,13,10,no,yes,1
2919,1638,21,24,6,23,10,no,no,1
2920,969,19,8,10,11,8,no,yes,2
2921,700,22,20,10,11,8,yes,no,2
2922,2819,17,28,10,17,26,no,no,4
2923,1459,17,24,6,17,10,no,no,1
2924,4115,39,3,32,17,28,no,no,4
2925,3334,36,5,56,15,28,no,no,5
2926,3721,31,5,24,19,26,no,no,5
2927,1972,17,16,6,15,4,yes,no,1
2928,3785,36,7,60,21,22,no,no,4
2929,4190,37,1,36,21,14,no,no,2
2930,789,21,16,14,11,6,no,yes,2
2931,3425,38,1,56,23,20,no,no,4
2932,1711,19,16,14,19,8,no,no,2
2933,1854,24,12,10,17,8,no,no,2
2934,4092,37,3,20,15,26,yes,no,4
2935,1764,17,28,6,15,6,yes,no,1
2936,4216,32,3,40,17,20,yes,no,4
2937,2087,17,20,6,23,30,no,no,4
2938,2360,18,28,2,15,26,yes,no,5
2939,2902,21,16,6,15,26,no,no,4
2940,2031,15,20,2,21,12,no,no,1
2941,3549,30,1,16,17,18,no,no,4
2942,1373,23,20,2,19,6,no,no,1
2943,763,21,8,6,13,8,no,yes,2
2944,1321,21,20,2,17,10,no,no,2
2945,2231,22,12,6,15,16,no,no,1
2946,2104,15,16,6,15,18,yes,no,4
2947,2690,19,8,10,17,28,no,no,4
2948,908,19,28,10,13,4,yes,no,1
2949,2147,24,8,2,17,26,no,no,4
2950,3131,33,1,40,23,14,no,no,1
2951,2055,17,16,6,17,26,no,no,4
2952,1643,22,28,2,23,6,no,no,2
2953,1964,18,16,10,17,8,yes,no,1
2954,3984,35,7,28,15,28,yes,no,4
2955,1035,19,24,2,13,4,no,yes,2
2956,651,22,28,2,11,8,no,yes,1
2957,1874,19,28,14,15,6,no,no,1
2958,1836,20,16,2,23,10,yes,no,2
2959,1209,24,8,14,23,10,no,no,1
2960,2472,19,12,14,21,18,yes,no,5
2961,3464,36,1,32,19,18,yes,no,4
2962,4305,34,1,24,19,20,no,no,5
2963,614,23,24,6,12,4,no,yes,2
2964,1972,24,12,10,23,8,yes,no,2
2965,561,20,16,10,13,10,no,yes,2
2966,3926,38,1,40,21,24,no,no,4
2967,1993,24,24,10,23,4,no,no,1
2968,1193,24,24,10,11,8,no,yes,1
2969,2227,15,16,6,21,12,no,no,2
2970,2827,23,12,6,19,14,no,no,1
2971,3340,37,1,40,19,30,yes,no,5
2972,1838,24,8,14,23,4,no,no,1
2973,3140,35,3,36,23,30,yes,no,4
2974,3093,32,5,48,15,18,no,no,5
2975,839,23,8,14,12,4,no,yes,1
2976,3729,37,1,28,17,30,no,no,5
2977,1520,19,28,14,15,8,yes,no,1
2978,1658,17,8,6,17,8,no,no,2
2979,3045,36,1,52,23,24,no,no,4
2980,623,15,12,10,11,4,no,yes,1
2981,3754,36,7,56,23,12,no,no,2
2982,3122,34,7,24,17,26,no,no,4
2983,1082,16,8,6,12,10,no,yes,1
2984,3980,39,7,20,21,24,yes,no,4
2985,3444,36,3,32,15,12,yes,no,2
2986,3826,34,5,44,19,16,no,no,2
2987,3841,32,3,60,19,12,no,no,1
2988,1541,23,28,2,19,6,no,no,1
2989,1156,24,16,10,11,4,yes,no,1
2990,2961,19,24,10,19,22,no,no,4
2991,2557,18,8,14,17,16,no,no,1
2992,1976,17,12,6,23,10,yes,no,1
2993,3940,35,3,20,19,18,yes,no,4
2994,2492,23,12,14,21,26,yes,no,5
2995,1505,16,20,14,23,4,no,no,1
2996,2699,17,12,2,15,20,no,no,4
2997,3946,32,7,32,17,12,no,no,2
2998,3469,39,3,36,15,18,no,no,5
2999,2266,16,20,6,21,28,no,no,5
3000,633,23,20,2,11,8,no,yes,1
3001,2724,19,8,14,23,20,yes,no,5
3002,1439,18,12,10,17,8,no,no,1
3003,2862,19,28,14,19,30,no,no,4
3004,976,24,24,6,13,4,yes,no,1
3005,3142,31,3,32,23,24,no,no,5
3006,1457,16,8,10,17,6,no,no,2
3007,2661,24,28,6,21,24,no,no,5
3008,4020,38,5,56,21,20,yes,no,5
3009,1740,18,24,2,21,4,yes,no,1
3010,1721,21,24,2,21,6,no,no,1
3011,2287,22,8,10,23,16,no,no,1
3012,621,21,28,6,11,4,no,yes,2
3013,4124,35,5,32,17,24,yes,no,4
3014,3864,35,7,52,23,22,yes,no,5
3015,1468,19,12,6,15,4,yes,no,2
3016,3854,35,5,40,17,24,no,no,4
3017,2274,17,28,6,23,18,no,no,5
3018,3964,38,3,48,21,28,yes,no,4
3019,3644,32,3,60,19,30,yes,no,4
3020,3152,30,5,16,17,12,yes,no,2
3021,1286,18,28,6,19,6,no,no,1
3022,3457,38,5,40,21,30,no,no,5
3023,2548,19,8,2,19,20,yes,no,4
3024,1688,15,12,2,17,8,yes,no,1
3025,2168,22,12,10,23,24,yes,no,4
3026,3802,35,3,48,15,20,no,no,5
3027,4262,31,7,52,21,22,no,no,4
3028,1071,22,28,10,12,10,no,yes,1
3029,3476,33,5,20,23,12,yes,no,2
3030,2530,22,20,6,17,12,no,no,1
3031,3085,38,1,40,15,30,no,no,4
3032,3810,30,3,48,23,16,no,no,1
3033,1815,15,12,14,15,8,no,no,2
3034,2165,23,8,2,19,22,no,no,5
3035,4330,35,5,20,17,14,no,no,2
3036,4069,35,1,52,19,24,no,no,5
3037,1584,23,20,14,21,8,yes,no,2
3038,1783,17,24,2,23,10,no,no,1
3039,1781,24,28,2,15,6,no,no,1
3040,745,19,24,6,11,4,no,yes,2
3041,3698,39,3,24,15,12,no,no,1
3042,1185,16,16,14,12,8,no,yes,1
3043,2441,18,20,10,17,12,no,no,2
3044,1915,22,28,10,23,4,no,no,1
3045,1440,23,16,10,21,6,yes,no,2
3046,1281,16,16,6,15,10,no,no,1
3047,3254,33,3,44,15,12,no,no,1
3048,934,21,12,10,12,6,no,yes,2
3049,2016,16,8,14,23,12,yes,no,2
3050,3342,32,5,60,15,30,no,no,4
3051,1689,20,16,6,21,6,no,no,2
3052,849,16,12,6,13,6,no,yes,2
3053,4008,33,5,44,23,12,yes,no,1
3054,504,18,20,2,12,10,yes,no,1
3055,992,17,24,10,11,8,yes,no,2
3056,2434,17,8,6,19,30,no,no,5
3057,2192,24,28,10,15,14,yes,no,2
3058,3001,31,7,28,15,14,no,no,1
3059,2980,20,20,10,17,16,yes,no,1
3060,1294,18,20,14,17,8,no,no,2
3061,3698,37,5,60,17,26,no,no,5
3062,1122,24,20,14,13,6,no,yes,2
3063,4129,36,3,44,17,22,no,no,5
3064,2230,15,16,14,15,18,no,no,5
3065,1292,22,16,2,19,4,yes,no,1
3066,1015,23,8,10,12,6,no,yes,1
3067,4018,30,7,44,23,18,no,no,5
3068,1464,17,20,10,17,4,yes,no,2
3069,1953,18,8,2,17,4,no,no,1
3070,1661,20,28,2,21,6,no,no,1
3071,1755,15,28,14,19,8,no,no,1
3072,3058,33,7,28,15,20,no,no,4
3073,1057,23,28,10,11,10,no,yes,2
3074,1424,22,24,2,15,10,yes,no,2
3075,2940,15,28,2,23,24,yes,no,4
3076,1553,23,24,6,17,10,no,no,1
3077,3295,35,7,56,17,28,no,no,4
3078,1290,19,8,14,17,4,no,no,1
3079,2534,23,16,6,21,30,no,no,4
3080,1526,22,8,2,19,6,no,no,2
3081,3618,35,5,28,19,30,no,no,4
3082,709,22,16,2,11,10,no,yes,2
3083,2539,18,28,10,17,22,no,no,4
3084,1672,18,12,2,17,8,yes,no,1
3085,1566,19,28,2,23,4,no,no,2
3086,1332,20,16,2,21,6,yes,no,2
3087,3769,37,5,52,21,20,no,no,5
3088,1801,17,8,6,19,4,no,no,1
3089,3518,38,1,40,17,28,no,no,4
3090,1473,19,16,10,23,8,no,no,2
3091,747,20,20,6,11,10,no,yes,2
3092,3380,32,5,24,23,24,yes,no,4
3093,2719,21,28,10,19,14,no,no,2
3094,855,18,8,14,12,8,no,yes,1
3095,2719,22,24,14,23,14,no,no,1
3096,3008,38,5,28,15,20,yes,no,5
3097,931,17,12,14,12,6,no,yes,2
3098,1301,17,16,6,15,4,no,no,2
3099,2565,22,24,6,19,30,no,no,4
3100,1810,22,24,10,17,4,no,no,1
3101,2701,24,20,2,15,26,no,no,5
3102,514,22,20,2,12,4,no,yes,2
3103,1290,21,28,6,21,10,no,no,2
3104,938,15,16,6,11,6,no,yes,1
3105,3868,32,5,36,23,20,yes,no,5
3106,2244,21,16,14,19,22,yes,no,4
3107,3770,30,7,20,15,30,no,no,4
3108,1563,20,20,10,23,10,no,no,1
3109,2484,20,8,6,19,18,yes,no,4
3110,2901,16,20,14,15,18,no,no,4
3111,1097,21,16,2,12,4,no,yes,2
3112,1966,15,12,6,23,6,no,no,1
3113,1222,23,12,6,15,4,no,no,1
3114,3881,35,3,20,23,22,no,no,4
3115,2602,19,12,14,21,12,no,no,1
3116,3465,38,3,16,15,14,no,no,1
3117,1812,20,28,2,23,4,yes,no,2
3118,2718,19,8,2,17,14,no,no,2
3119,2971,19,24,10,17,22,no,no,5
3120,1620,20,24,10,19,10,yes,no,1
3121,4124,36,5,32,17,14,yes,no,1
3122,4188,30,3,32,19,18,yes,no,5
3123,3557,35,7,36,15,16,no,no,2
3124,2598,17,8,6,17,28,no,no,4
3125,2632,17,12,6,23,12,yes,no,1
3126,2419,16,12,6,23,18,no,no,4
3127,3667,39,3,16,23,26,no,no,4
3128,3874,34,5,16,15,20,no,no,5
3129,1352,21,28,6,23,4,yes,no,1
3130,1281,23,12,2,17,8,no,no,1
3131,3790,33,5,16,15,30,no,no,4
3132,3275,32,7,28,17,16,no,no,1
3133,894,21,20,6,12,6,no,yes,1
3134,1438,15,24,10,15,8,no,no,2
3135,676,15,28,2,11,8,yes,no,1
3136,2525,15,28,14,19,26,no,no,5
3137,803,21,28,6,13,4,no,yes,2
3138,2193,19,28,2,21,12,no,no,1
3139,4186,38,3,20,15,18,no,no,4
3140,880,19,16,10,11,10,yes,no,1
3141,3859,32,1,48,15,20,no,no,4
3142,2774,20,24,2,19,26,no,no,5
3143,1018,21,24,10,13,10,no,yes,1
3144,1683,17,8,2,23,6,no,no,1
3145,1561,17,12,6,21,8,no,no,2
3146,3145,39,7,60,23,30,no,no,5
3147,712,23,16,10,13,6,yes,no,1
3148,2065,18,12,14,17,22,no,no,4
3149,1089,20,16,2,13,6,no,yes,2
3150,3551,30,5,44,17,12,no,no,1
3151,3261,32,3,44,15,16,no,no,1
3152,1970,19,20,14,23,6,no,no,1
3153,4078,36,1,52,15,20,no,no,4
3154,3760,34,3,20,17,12,yes,no,1
3155,3299,36,7,28,21,26,no,no,5
3156,847,22,20,6,12,8,no,yes,2
3157,1815,21,16,6,21,10,no,no,2
3158,1509,20,16,10,19,4,no,no,2
3159,3766,35,7,56,15,24,no,no,4
3160,1151,20,12,14,13,8,no,yes,1
3161,1884,15,8,10,23,6,yes,no,2
3162,1905,18,8,2,15,4,no,no,2
3163,1618,21,28,14,23,10,no,no,2
3164,3319,31,1,60,17,18,no,no,5
3165,523,18,8,10,12,10,no,yes,1
3166,2627,19,20,2,19,30,no,no,4
3167,2359,20,20,14,23,24,no,no,5
3168,560,22,16,14,11,10,yes,no,2
3169,914,24,8,6,13,6,no,yes,1
3170,1815,19,24,14,19,4,no,no,2
3171,1466,22,24,2,23,8,no,no,1
3172,1766,21,20,6,17,10,no,no,1
3173,3622,32,7,48,19,12,no,no,2
3174,3459,33,5,52,15,22,no,no,5
3175,2568,23,16,14,19,16,yes,no,1
3176,1121,19,12,14,13,10,no,yes,1
3177,669,16,20,14,11,6,no,yes,2
3178,964,17,24,10,13,6,yes,no,2
