id,price,speed,hd,ram,screen,cores,cd,laptop,trend
2554,3993,37,1,52,19,14,no,no,2
2555,1482,17,20,10,15,4,no,no,1
2556,1657,20,28,10,15,4,no,no,1
2557,3083,39,1,20,19,22,no,no,5
2558,3781,33,1,24,21,26,no,no,5
2559,4058,31,3,40,23,14,no,no,1
2560,2628,22,20,10,19,26,yes,no,4
2561,2584,22,24,6,21,12,yes,no,1
2562,3812,35,7,40,21,30,yes,no,4
2563,811,17,24,6,12,10,no,yes,2
2564,958,21,16,14,12,6,no,yes,2
2565,1525,18,20,2,19,6,no,no,1
2566,1124,17,28,14,12,8,yes,no,2
2567,3702,39,7,32,15,12,no,no,2
2568,1417,18,12,6,23,10,no,no,2
2569,1332,15,16,2,15,4,yes,no,1
2570,3803,37,5,40,17,26,no,no,4
2571,1513,19,12,10,19,8,no,no,1
2572,2061,19,12,10,21,20,no,no,5
2573,3986,33,7,24,19,14,no,no,2
2574,3844,38,3,28,21,20,yes,no,4
2575,3896,35,5,24,15,20,yes,no,4
2576,584,18,28,10,11,4,yes,no,2
2577,3485,33,1,52,21,12,no,no,2
2578,1750,19,16,14,17,4,no,no,1
2579,1673,18,16,2,23,4,no,no,2
2580,3352,30,3,56,23,24,yes,no,4
2581,4031,39,5,16,19,24,no,no,4
2582,982,20,20,10,11,6,no,yes,2
2583,3824,30,7,32,17,28,yes,no,4
2584,2202,22,28,6,23,22,no,no,4
2585,1898,18,28,14,19,8,no,no,1
2586,3461,30,5,52,15,28,no,no,4
2587,1856,17,16,14,21,8,yes,no,1
2588,4227,39,5,20,15,24,no,no,4
2589,3931,33,5,60,21,18,no,no,4
2590,1472,16,8,14,15,10,yes,no,1
2591,4142,38,5,28,23,24,no,no,4
2592,2087,17,24,2,23,16,no,no,2
2593,2936,18,24,2,17,22,yes,no,5
2594,2119,22,20,14,23,24,no,no,5
2595,3953,38,5,40,23,22,no,no,5
2596,2811,24,28,6,15,24,no,no,4
2597,4273,31,3,44,23,26,no,no,4
2598,3458,36,1,24,21,16,no,no,2
2599,2234,18,12,6,15,24,no,no,4
2600,1616,18,20,10,21,6,yes,no,2
2601,4028,32,1,48,19,26,yes,no,5
2602,3340,38,1,40,19,24,yes,no,4
2603,2605,19,20,14,15,30,no,no,5
2604,3336,32,1,52,23,22,yes,no,5
2605,4315,34,7,56,23,18,no,no,5
2606,2145,19,16,6,21,24,no,no,5
2607,1207,20,24,10,21,6,no,no,1
2608,2723,23,16,6,15,14,no,no,2
2609,2500,15,24,10,23,20,yes,no,5
2610,2239,24,24,2,21,26,no,no,4
2611,1403,18,8,2,15,4,no,no,2
2612,1183,15,16,10,12,8,no,yes,2
2613,2505,19,12,6,23,14,no,no,2
2614,942,23,12,6,12,6,no,yes,2
2615,3781,34,3,28,19,20,no,no,4
2616,4106,31,3,32,23,18,no,no,4
2617,921,20,16,10,11,8,no,yes,1
2618,616,15,16,10,13,6,yes,no,1
2619,1965,20,20,14,21,10,no,no,1
2620,4038,39,7,60,15,30,no,no,5
2621,571,22,16,10,12,10,no,yes,2
2622,908,17,24,10,11,6,yes,no,1
2623,3718,39,3,32,21,28,no,no,5
2624,1055,16,28,14,13,8,no,yes,1
2625,3677,33,5,24,17,28,no,no,4
2626,692,20,16,6,12,6,yes,no,2
2627,4129,39,5,28,21,30,no,no,5
2628,1585,24,20,14,15,4,no,no,2
2629,2712,21,16,2,15,26,yes,no,4
2630,2664,20,16,2,15,18,yes,no,4
2631,3492,30,5,16,21,14,yes,no,2
2632,554,15,16,2,11,6,no,yes,2
2633,2161,21,20,6,21,16,no,no,1
2634,3365,38,1,56,21,16,no,no,2
2635,4017,36,5,60,23,30,no,no,4
2636,3752,35,1,24,15,26,yes,no,4
2637,1780,19,24,6,15,6,yes,no,2
2638,2255,18,16,10,21,18,no,no,5
2639,3375,37,3,40,23,16,no,no,2
2640,2535,24,24,6,19,22,no,no,5
2641,821,16,20,10,11,4,no,yes,1
2642,2905,24,28,2,21,28,no,no,5
2643,2092,22,20,6,21,22,yes,no,4
2644,872,19,24,2,11,4,yes,no,1
2645,3217,35,1,20,23,16,no,no,1
2646,1056,23,24,10,11,4,yes,no,2
2647,1579,21,12,2,23,8,no,no,1
2648,1059,21,12,2,12,4,no,yes,2
2649,881,17,16,14,13,4,no,yes,1
2650,2233,20,24,10,15,30,no,no,5
2651,576,18,28,10,13,10,yes,no,2
2652,822,19,12,2,13,10,no,yes,1
2653,621,16,28,2,12,8,no,yes,2
2654,3247,38,7,60,19,12,no,no,2
2655,2133,16,20,10,15,18,no,no,4
2656,567,21,16,14,12,10,no,yes,1
2657,2371,19,8,2,21,14,no,no,2
2658,1768,17,8,14,21,4,yes,no,1
2659,4314,37,7,24,23,16,no,no,2
2660,4342,31,7,52,21,26,no,no,4
2661,3739,33,1,28,21,12,no,no,2
2662,1430,23,28,10,23,8,no,no,1
2663,2081,22,16,6,15,16,no,no,2
2664,2318,20,16,6,23,18,no,no,5
2665,3555,35,5,44,15,18,no,no,5
2666,3999,36,3,60,17,12,no,no,1
2667,1641,19,16,14,17,6,no,no,2
2668,2787,22,20,6,17,20,no,no,4
2669,1427,19,8,14,19,8,no,no,1
2670,1733,22,28,6,15,4,no,no,2
2671,560,20,12,10,12,10,yes,no,2
2672,1659,17,8,10,21,4,no,no,2
2673,2680,24,8,10,23,12,yes,no,1
2674,3848,36,3,16,23,12,yes,no,2
2675,1773,22,28,10,19,4,no,no,2
2676,3466,38,7,40,21,14,no,no,2
2677,2579,17,8,14,19,24,no,no,4
2678,2363,20,28,14,21,30,no,no,4
2679,2247,24,8,6,21,14,no,no,2
2680,933,15,24,10,12,6,no,yes,2
2681,1327,23,8,14,21,6,no,no,2
2682,1994,17,16,10,19,4,no,no,1
2683,2180,23,28,14,19,22,yes,no,5
2684,1722,23,16,6,17,4,no,no,1
2685,3142,32,5,60,17,24,no,no,4
2686,3530,31,3,32,23,26,no,no,5
2687,1046,16,28,10,13,10,no,yes,1
2688,1077,20,8,2,13,10,no,yes,2
2689,2547,18,24,14,21,24,no,no,5
2690,3166,37,3,36,19,20,no,no,4
2691,1158,20,12,10,12,8,no,yes,2
2692,2545,16,16,10,15,24,no,no,5
2693,1071,23,8,10,11,10,no,yes,2
2694,3432,37,1,60,17,22,yes,no,4
2695,2709,24,12,10,23,26,no,no,5
2696,1760,17,16,10,15,10,yes,no,1
2697,4099,37,3,20,23,14,no,no,2
2698,2788,20,28,2,21,20,yes,no,5
2699,1387,20,8,6,23,10,no,no,2
2700,543,19,28,6,12,6,no,yes,2
2701,3633,33,5,20,23,28,no,no,4
2702,2419,22,28,10,15,14,no,no,1
2703,3934,30,5,44,21,18,no,no,4
2704,2823,18,16,10,15,26,no,no,5
2705,1019,18,20,6,12,4,no,yes,2
2706,3045,36,7,24,15,14,no,no,2
2707,2382,15,28,14,17,30,no,no,4
2708,3927,30,7,20,19,26,no,no,5
2709,2886,24,24,14,23,18,no,no,4
2710,1753,23,24,2,21,8,no,no,1
2711,3498,35,1,32,19,28,no,no,5
2712,3542,31,3,60,15,24,no,no,4
2713,2591,22,28,2,17,26,no,no,4
2714,1065,20,24,10,12,10,no,yes,1
2715,3111,32,5,20,15,12,no,no,1
2716,722,23,28,6,11,10,no,yes,1
2717,552,22,24,10,12,6,yes,no,1
2718,1256,20,24,2,21,4,yes,no,2
2719,2872,15,16,6,15,20,yes,no,5
2720,3027,33,5,32,15,12,no,no,1
2721,852,23,20,2,12,8,yes,no,2
2722,3598,37,1,24,17,14,no,no,1
2723,4212,31,7,24,17,18,yes,no,5
2724,3331,30,7,56,15,16,no,no,2
2725,1787,16,12,10,15,10,no,no,2
2726,2933,18,16,6,17,22,no,no,4
2727,2774,21,20,10,19,12,no,no,2
2728,1935,21,28,6,17,8,no,no,1
2729,2754,20,8,2,19,24,no,no,5
2730,2672,18,24,2,23,22,yes,no,4
2731,3715,31,7,16,15,28,no,no,5
2732,2016,16,8,14,21,16,yes,no,1
2733,2289,24,12,14,17,16,no,no,1
2734,2289,16,24,2,23,24,no,no,4
2735,1726,16,8,10,15,8,no,no,1
2736,1263,17,16,10,21,6,no,no,1
2737,1070,21,20,14,13,8,no,yes,2
2738,1844,19,28,2,21,4,yes,no,2
2739,3688,34,7,44,19,28,yes,no,5
2740,2088,19,12,14,19,28,yes,no,5
2741,3802,34,3,52,23,12,no,no,1
2742,2260,23,12,14,21,24,yes,no,4
2743,2901,21,16,10,19,12,no,no,2
2744,2799,19,8,6,23,20,no,no,5
2745,603,16,12,6,11,6,no,yes,1
2746,1114,23,28,10,13,6,no,yes,1
2747,511,23,28,10,13,10,no,yes,2
2748,4333,37,1,56,21,28,no,no,5
2749,4305,38,5,36,19,30,no,no,4
2750,4009,38,1,48,23,20,no,no,5
2751,1198,18,16,14,13,4,no,yes,2
2752,3745,38,3,60,23,14,no,no,2
2753,1650,20,16,6,19,8,no,no,1
2754,3262,36,7,48,21,14,no,no,2
2755,4073,30,7,20,17,12,no,no,2
2756,4164,39,1,20,21,30,yes,no,5
2757,4268,34,5,32,21,24,yes,no,4
2758,2044,15,8,6,15,16,yes,no,1
2759,1752,17,8,14,15,8,yes,no,1
2760,796,18,16,6,13,6,yes,no,1
2761,2346,15,16,10,15,20,no,no,4
2762,1777,21,12,6,19,4,no,no,1
2763,1285,19,20,10,15,4,no,no,1
2764,3335,37,5,52,17,12,no,no,2
2765,616,16,20,10,13,8,yes,no,2
2766,3496,35,1,52,19,22,yes,no,4
2767,1895,19,24,6,15,8,no,no,1
2768,1463,17,8,14,15,8,no,no,1
2769,3912,39,5,20,19,26,yes,no,4
2770,3816,38,5,32,15,12,yes,no,2
2771,3109,37,3,24,15,20,no,no,4
2772,3971,32,1,48,23,12,no,no,2
2773,2485,15,24,14,19,14,no,no,1
2774,1227,21,8,6,23,10,no,no,2
2775,2454,16,8,2,21,26,no,no,5
2776,581,24,8,14,12,8,no,yes,1
2777,3080,34,3,48,23,30,yes,no,5
2778,1913,24,12,10,21,8,no,no,2
2779,1824,23,24,2,21,10,yes,no,1
2780,2258,15,8,6,23,16,no,no,2
2781,1166,21,24,2,13,4,no,yes,1
2782,3252,35,1,44,21,28,yes,no,4
2783,632,22,28,6,11,4,yes,no,1
2784,1680,21,12,2,15,4,yes,no,1
2785,819,19,24,6,12,10,no,yes,1
2786,1399,24,16,2,21,10,no,no,1
2787,3839,31,1,32,15,18,no,no,4
2788,1345,20,8,2,19,8,no,no,1
2789,1024,18,24,2,13,4,yes,no,2
2790,734,20,12,10,11,6,no,yes,2
2791,522,15,24,6,13,4,no,yes,2
2792,1844,15,24,6,15,8,yes,no,1
2793,1539,24,8,10,21,4,no,no,1
2794,1994,16,24,14,21,8,no,no,2
2795,2859,18,20,14,15,22,no,no,4
2796,2104,23,8,2,21,22,yes,no,5
2797,1045,16,16,2,13,6,no,yes,2
2798,978,21,12,10,11,4,no,yes,1
2799,3594,38,7,60,23,12,no,no,1
2800,3292,35,1,36,17,20,yes,no,4
2801,882,24,20,14,12,4,no,yes,1
2802,3123,38,3,20,19,20,no,no,5
2803,1787,23,16,10,19,6,no,no,2
2804,2618,24,20,10,17,28,no,no,5
2805,4267,30,3,48,17,30,no,no,4
2806,3966,38,5,32,19,20,no,no,4
2807,3429,36,7,52,19,24,no,no,4
2808,4035,37,5,56,15,18,no,no,5
2809,1193,22,24,10,11,6,no,yes,1
2810,3304,34,5,20,17,16,yes,no,1
2811,3834,36,3,44,15,30,no,no,5
2812,2963,18,12,2,17,20,no,no,5
2813,2458,17,28,14,17,14,no,no,2
2814,3895,36,1,44,19,12,no,no,1
2815,2095,20,20,6,19,22,no,no,5
2816,966,17,12,14,13,8,no,yes,1
2817,2272,16,20,6,21,14,yes,no,2
2818,2726,21,28,6,23,26,no,no,4
2819,1655,22,8,6,23,4,no,no,1
2820,1230,16,8,14,23,8,no,no,2
2821,3602,38,3,20,15,22,no,no,4
2822,3647,33,3,28,19,28,no,no,5
2823,2834,21,28,6,23,14,no,no,1
2824,1710,21,12,6,17,6,no,no,1
2825,2330,23,24,14,19,12,no,no,2
2826,3721,32,5,56,15,28,no,no,4
2827,1695,22,16,6,21,6,no,no,1
2828,1923,19,20,2,23,4,no,no,2
2829,2198,19,20,10,17,12,no,no,1
2830,2351,16,16,14,15,14,no,no,1
2831,2493,16,16,14,17,16,no,no,2
2832,1662,21,12,14,19,10,no,no,2
2833,1334,15,28,2,15,10,no,no,1
2834,2805,17,12,14,21,30,no,no,5
2835,2583,22,20,6,19,24,no,no,4
2836,1385,23,28,2,23,10,no,no,2
2837,1925,24,20,10,15,10,no,no,2
2838,4224,36,5,60,19,28,yes,no,5
2839,1634,15,16,14,21,6,no,no,2
2840,899,16,12,14,11,4,no,yes,1
2841,1455,18,28,6,15,6,no,no,1
2842,3928,38,3,56,23,26,yes,no,5
2843,4273,31,7,52,21,14,no,no,2
2844,3089,36,3,24,21,28,no,no,5
2845,1171,18,28,10,12,10,no,yes,1
2846,3927,30,3,52,21,28,no,no,4
2847,1990,24,8,6,19,6,no,no,2
2848,611,16,16,10,13,6,no,yes,1
2849,676,21,20,14,11,6,yes,no,2
2850,1327,16,12,2,23,4,no,no,1
2851,3985,35,7,16,19,28,no,no,4
2852,2886,18,12,14,23,22,no,no,4
2853,880,20,12,14,12,4,yes,no,1
2854,1176,19,28,14,13,10,yes,no,1
2855,1806,23,8,10,19,8,no,no,2
2856,2762,24,12,10,17,12,no,no,1
2857,3008,31,5,40,15,30,yes,no,4
2858,891,16,20,14,11,6,no,yes,2
2859,2615,20,20,6,19,16,no,no,1
2860,3977,38,1,24,23,26,no,no,4
2861,3298,39,5,28,17,14,no,no,1
2862,3950,35,7,28,17,22,no,no,5
2863,2694,17,24,10,21,20,no,no,5
2864,3618,39,3,24,23,26,no,no,4
2865,4225,37,3,56,19,22,no,no,4
2866,2590,21,24,10,21,30,no,no,5
2867,1150,23,8,6,12,10,no,yes,1
2868,2973,20,20,10,21,30,no,no,4
2869,2953,22,16,6,21,30,no,no,5
2870,2751,16,24,2,21,22,no,no,4
2871,1119,21,8,14,11,4,no,yes,2
2872,2052,23,24,6,15,28,yes,no,5
2873,1982,19,8,14,23,8,no,no,1
2874,1017,18,28,10,11,10,no,yes,1
2875,1415,19,28,6,15,10,no,no,2
2876,3808,31,5,56,19,24,yes,no,5
2877,2928,20,20,6,21,16,yes,no,2
2878,4240,35,5,48,17,26,yes,no,4
2879,1959,16,16,2,23,4,no,no,1
2880,3931,35,1,56,21,24,no,no,5
2881,1106,20,16,2,11,8,no,yes,2
2882,2622,21,24,6,19,28,no,no,4
2883,3368,30,3,48,17,20,yes,no,5
2884,2445,23,20,2,17,18,no,no,4
2885,1765,23,16,14,15,4,no,no,2
2886,570,16,24,10,13,6,no,yes,1
2887,1436,20,16,2,23,4,yes,no,2
2888,3258,34,7,60,17,28,no,no,5
2889,1863,23,12,6,23,4,no,no,2
2890,2259,24,24,2,15,20,no,no,5
2891,1910,18,20,2,21,4,no,no,2
2892,803,22,8,2,13,10,no,yes,1
2893,3511,36,1,20,23,30,no,no,5
2894,684,15,12,2,13,4,yes,no,1
2895,2104,20,12,6,23,28,yes,no,5
2896,703,18,24,10,11,6,no,yes,2
2897,685,21,20,14,12,10,no,yes,2
2898,579,17,24,2,11,8,no,yes,2
2899,3886,31,1,60,17,14,no,no,1
2900,551,18,20,10,13,8,no,yes,1
2901,2775,17,20,2,21,12,no,no,1
2902,3224,38,7,24,17,22,yes,no,4
2903,4044,38,5,28,21,16,yes,no,1
2904,3069,39,7,20,23,18,no,no,5
2905,4039,31,3,36,21,18,no,no,5
2906,600,24,20,6,12,10,yes,no,2
2907,4281,34,7,16,21,28,no,no,4
2908,2700,16,12,10,21,14,yes,no,2
2909,2153,17,28,14,17,24,no,no,4
2910,531,18,20,10,13,4,no,yes,2
2911,2734,16,28,14,21,24,no,no,5
2912,699,17,28,10,11,10,no,yes,1
2913,2364,20,8,10,23,30,yes,no,5
2914,3134,31,7,20,15,14,no,no,1
2915,3313,36,3,32,15,28,no,no,4
2916,2015,16,24,14,21,22,no,no,5
2917,2168,15,28,10,15,16,yes,no,2
2918,1476,19,20,14,15,6,yes,no,1
2919,2165,24,20,10,15,20,no,no,5
2920,2199,20,20,6,21,20,no,no,4
2921,4038,32,5,44,17,28,no,no,5
2922,4003,34,5,20,21,30,no,no,4
2923,1427,19,28,6,23,10,no,no,1
2924,4339,37,7,28,17,14,no,no,1
2925,3900,36,7,36,19,20,yes,no,4
2926,1172,21,28,6,13,4,yes,no,2
2927,1917,20,8,2,19,10,no,no,2
2928,2333,24,20,6,23,18,no,no,4
2929,1135,20,12,14,11,8,no,yes,2
2930,672,17,28,10,13,8,yes,no,2
2931,1044,22,16,2,11,10,yes,no,2
2932,968,18,20,10,11,4,yes,no,2
2933,1595,20,20,2,19,6,no,no,1
2934,626,23,24,14,13,8,no,yes,1
2935,2035,18,16,10,17,28,no,no,5
2936,2328,24,8,2,19,30,yes,no,5
2937,751,17,12,10,13,10,no,yes,2
2938,3845,37,5,32,21,16,no,no,2
2939,3466,36,7,24,15,28,no,no,4
2940,3002,37,3,28,17,28,no,no,4
2941,3670,36,3,32,19,14,no,no,2
2942,4249,35,3,40,21,16,no,no,2
2943,4127,35,1,36,23,18,no,no,5
2944,3995,35,5,16,15,20,no,no,4
2945,955,15,16,14,13,10,no,yes,1
2946,1488,18,8,2,19,6,yes,no,1
2947,2475,16,12,6,23,30,no,no,4
2948,2363,24,20,14,19,26,no,no,5
2949,839,23,24,2,12,4,no,yes,2
2950,3123,34,3,48,19,14,no,no,2
2951,2367,23,8,2,17,18,no,no,5
2952,4045,33,7,52,15,26,no,no,5
2953,2526,23,20,2,19,26,no,no,4
2954,2562,19,20,10,23,26,no,no,4
2955,3623,38,5,52,15,30,no,no,4
2956,1491,15,20,14,21,10,no,no,1
2957,964,23,24,10,11,10,yes,no,1
2958,2208,21,20,2,19,18,yes,no,4
2959,4196,39,3,20,23,28,yes,no,4
2960,4067,32,7,32,15,26,no,no,4
2961,2125,21,16,2,23,16,no,no,1
2962,996,16,20,10,13,10,yes,no,1
2963,2365,22,20,14,15,22,no,no,5
2964,524,19,24,14,12,8,yes,no,2
2965,3011,30,1,40,17,28,no,no,4
2966,4147,30,1,20,19,24,no,no,4
2967,817,19,20,10,13,4,no,yes,1
2968,3514,30,7,52,15,18,no,no,4
2969,2738,20,24,14,19,22,no,no,4
2970,2079,21,16,14,21,22,no,no,4
2971,1349,20,28,6,23,8,no,no,2
2972,2357,23,28,14,21,28,no,no,5
2973,1567,16,8,6,15,6,no,no,1
2974,3090,34,3,56,21,12,no,no,2
2975,1567,17,24,10,17,10,no,no,1
2976,2781,18,20,2,17,20,no,no,4
2977,1466,16,16,2,19,10,no,no,1
2978,2883,21,28,10,19,24,no,no,5
2979,1008,15,12,10,11,6,yes,no,2
2980,2773,16,16,14,17,30,no,no,4
2981,2773,21,16,14,17,12,no,no,1
2982,3517,32,5,40,19,12,no,no,2
2983,1303,24,20,6,21,10,no,no,2
2984,3429,37,7,36,19,26,no,no,4
2985,4275,35,7,44,21,28,no,no,4
2986,3424,36,7,16,17,28,yes,no,4
2987,1928,21,16,6,19,8,yes,no,2
2988,662,19,12,10,11,6,no,yes,1
2989,2808,20,20,2,19,20,yes,no,5
2990,4317,36,7,40,21,30,no,no,5
2991,1867,19,8,2,15,10,no,no,2
2992,3289,36,3,32,15,20,no,no,4
2993,2383,16,12,10,21,24,no,no,4
2994,3561,33,1,52,17,18,no,no,4
2995,1715,23,28,14,15,8,no,no,1
2996,1107,20,28,6,11,4,no,yes,2
2997,3323,36,3,20,23,20,no,no,5
2998,912,21,24,2,13,6,yes,no,2
2999,4147,36,1,44,15,18,no,no,4
3000,3801,37,3,28,19,26,no,no,4
3001,1252,18,20,14,21,4,yes,no,2
3002,1703,22,28,14,23,8,no,no,2
3003,4331,32,5,44,21,22,no,no,4
3004,2566,16,16,2,23,30,no,no,4
3005,4290,39,7,20,23,12,no,no,2
3006,2813,22,8,2,19,20,no,no,4
3007,2477,15,12,14,21,28,no,no,4
3008,2303,16,16,10,21,12,no,no,2
3009,827,23,28,10,12,6,no,yes,1
3010,3286,37,5,32,23,14,no,no,2
3011,2367,24,28,2,15,24,no,no,4
3012,2261,22,8,2,15,22,no,no,5
3013,3051,35,1,36,21,28,no,no,5
3014,2132,21,20,2,15,20,yes,no,4
3015,1128,20,28,2,12,10,yes,no,2
3016,3379,30,3,36,23,18,no,no,4
3017,2297,21,28,6,19,24,no,no,5
3018,2633,17,20,14,17,12,no,no,2
3019,2300,21,28,10,23,20,yes,no,4
3020,1561,19,28,14,17,10,no,no,1
3021,712,18,8,6,13,6,yes,no,1
3022,4308,39,5,60,17,18,yes,no,5
3023,1739,20,28,14,23,4,no,no,2
3024,3458,36,1,16,17,30,no,no,5
3025,756,23,28,2,11,8,yes,no,1
3026,1576,23,16,14,19,8,yes,no,2
3027,1451,23,24,6,17,6,no,no,1
3028,2586,22,12,14,15,20,no,no,5
3029,1238,20,12,2,19,4,no,no,2
3030,3519,31,1,60,19,30,no,no,5
3031,1341,19,12,10,23,10,no,no,1
3032,1651,22,12,10,19,6,no,no,2
3033,4012,34,7,32,19,28,yes,no,5
3034,866,22,20,2,12,8,no,yes,1
3035,2034,16,16,2,15,26,no,no,5
3036,2498,16,12,14,21,22,no,no,4
3037,2056,16,28,10,17,16,yes,no,2
3038,1985,16,24,14,21,4,no,no,1
3039,1770,21,28,14,19,4,no,no,1
3040,2468,18,20,14,21,14,yes,no,1
3041,2085,20,12,6,17,14,no,no,1
3042,3676,30,3,52,21,24,yes,no,4
3043,1068,19,12,6,12,6,yes,no,2
3044,2353,19,20,6,17,18,no,no,5
3045,3006,32,7,16,23,14,no,no,1
3046,3902,36,7,56,15,12,no,no,2
3047,2871,18,24,14,23,12,no,no,2
3048,2329,16,24,2,23,18,no,no,5
3049,1879,16,24,2,23,6,no,no,2
3050,2068,17,28,10,23,28,yes,no,5
3051,3032,36,1,24,19,20,yes,no,4
3052,1264,23,20,10,17,6,yes,no,2
3053,2023,17,12,14,23,12,no,no,1
3054,1842,16,28,6,17,6,no,no,2
3055,3899,33,1,32,17,24,no,no,5
3056,2418,15,12,10,23,14,no,no,1
3057,3614,38,3,32,21,12,no,no,2
3058,3501,38,7,20,19,24,no,no,4
3059,1729,16,16,6,17,4,no,no,1
3060,3412,36,3,48,19,16,yes,no,2
3061,3568,38,7,56,21,24,yes,no,4
3062,3790,31,7,60,17,16,no,no,2
3063,3899,34,3,40,23,26,no,no,5
3064,2846,24,16,14,17,16,no,no,2
3065,1525,17,24,14,19,8,no,no,2
3066,2624,19,16,14,19,18,yes,no,5
3067,1612,24,20,14,15,6,yes,no,1
3068,2850,24,16,14,15,22,no,no,5
3069,928,22,12,6,13,6,yes,no,1
3070,1905,16,20,10,21,8,no,no,2
3071,3512,38,1,20,17,20,yes,no,5
3072,3998,32,3,56,19,28,no,no,5
3073,3765,36,7,44,15,24,no,no,4
3074,3457,32,3,40,21,14,no,no,2
3075,715,18,16,14,11,10,no,yes,2
3076,2125,19,12,10,21,30,no,no,4
3077,2332,22,24,10,19,28,yes,no,5
3078,2652,17,24,6,15,12,yes,no,1
3079,4209,37,7,48,19,30,no,no,5
3080,1009,21,8,6,11,4,no,yes,2
3081,3394,35,7,40,21,16,no,no,1
3082,3656,35,7,16,21,28,yes,no,5
3083,960,15,24,14,11,10,yes,no,2
3084,1728,19,28,10,17,6,yes,no,1
3085,1172,22,16,14,11,6,yes,no,1
3086,4058,33,1,44,21,20,no,no,5
3087,2165,22,24,14,23,14,no,no,1
3088,3925,36,3,20,17,20,no,no,4
3089,2177,23,8,10,19,24,no,no,5
3090,2788,16,20,6,23,30,yes,no,4
3091,1253,17,12,14,15,10,no,no,1
3092,2927,22,12,10,19,20,no,no,4
3093,3137,31,3,24,23,30,no,no,4
3094,2223,21,28,14,21,20,no,no,4
3095,580,17,28,6,11,8,yes,no,1
3096,4237,33,5,48,19,28,no,no,5
3097,3734,37,3,16,19,12,no,no,2
3098,520,17,16,14,12,6,yes,no,2
3099,1331,18,20,2,23,6,no,no,2
3100,3538,35,5,24,19,14,no,no,2
3101,3828,34,1,60,21,28,yes,no,5
3102,783,20,28,10,11,4,no,yes,1
3103,3243,38,1,48,17,26,no,no,5
3104,3554,38,7,16,23,22,no,no,4
3105,3009,36,7,20,15,24,no,no,4
3106,3179,35,3,16,17,12,no,no,2
3107,2791,19,28,14,17,22,no,no,4
3108,4050,39,5,52,23,18,no,no,4
3109,1035,24,8,6,13,10,no,yes,2
3110,2828,18,28,10,15,24,yes,no,5
3111,1510,24,8,14,23,4,no,no,2
3112,4325,34,3,20,19,16,no,no,2
3113,649,22,20,10,12,4,no,yes,2
3114,3119,34,5,24,17,12,no,no,2
3115,1358,24,24,10,21,6,no,no,2
3116,3995,33,5,24,21,24,no,no,4
3117,1545,22,24,6,19,10,no,no,2
3118,2148,24,12,10,19,30,yes,no,5
3119,3336,32,3,40,17,12,yes,no,2
3120,3537,38,1,52,21,12,no,no,1
3121,708,16,12,6,11,4,yes,no,2
3122,3578,30,3,24,17,12,no,no,1
3123,2349,16,20,10,15,16,no,no,1
3124,3234,32,5,32,23,28,no,no,4
3125,3360,30,5,32,15,26,yes,no,4
3126,4178,30,1,24,17,18,no,no,4
3127,1179,15,12,10,13,8,no,yes,2
3128,2056,23,28,10,17,28,yes,no,4
3129,3736,31,5,56,17,24,yes,no,4
3130,3213,31,7,60,23,22,no,no,5
3131,679,16,12,6,12,6,no,yes,2
3132,612,20,8,14,11,4,yes,no,2
3133,1458,20,24,10,21,4,no,no,1
3134,1484,20,28,6,15,6,yes,no,1
3135,4264,35,7,60,17,16,yes,no,2
3136,3426,33,1,40,21,22,no,no,5
3137,2077,18,8,6,15,16,no,no,1
3138,1170,24,24,6,12,8,no,yes,1
3139,1644,20,28,10,15,4,yes,no,1
3140,764,19,20,10,11,8,yes,no,2
3141,728,21,20,10,13,4,yes,no,2
3142,3060,35,7,32,21,14,yes,no,1
3143,2480,19,8,6,15,14,yes,no,2
3144,2323,24,16,2,15,14,no,no,2
3145,2317,16,24,14,15,20,no,no,5
3146,4130,32,1,16,15,30,no,no,4
3147,1927,22,24,2,17,10,no,no,2
3148,4011,38,1,44,19,24,no,no,4
3149,3582,39,3,60,17,22,no,no,5
3150,2414,24,12,10,21,26,no,no,5
3151,2112,24,20,2,23,16,yes,no,1
3152,1821,21,20,14,17,4,no,no,1
3153,1440,23,16,6,21,6,yes,no,1
3154,1067,23,28,10,11,8,no,yes,2
3155,3679,34,3,24,15,30,no,no,5
3156,3670,32,7,20,21,14,no,no,2
3157,2815,21,12,10,15,14,no,no,1
3158,1006,20,8,6,12,4,no,yes,1
3159,853,22,24,2,11,10,no,yes,2
3160,3628,37,3,52,21,16,yes,no,1
3161,3730,38,7,36,17,20,no,no,5
3162,3431,37,5,56,15,12,no,no,1
3163,3634,34,1,32,19,14,no,no,2
3164,3972,39,5,24,19,30,yes,no,5
3165,3811,31,1,40,19,16,no,no,2
3166,1374,17,16,14,23,6,no,no,1
3167,1350,21,12,6,21,10,no,no,2
3168,2334,23,24,2,23,26,no,no,5
3169,1805,21,16,10,23,6,no,no,1
3170,2768,16,24,14,21,18,yes,no,4
3171,2309,22,16,10,23,14,no,no,2
3172,801,22,28,2,11,4,no,yes,1
3173,563,17,20,14,13,8,no,yes,2
3174,1827,20,8,2,23,8,no,no,1
3175,4145,30,3,52,21,28,no,no,4
3176,3455,32,5,52,23,20,no,no,4
3177,3790,39,5,32,23,12,no,no,1
3178,1397,19,24,2,23,10,no,no,1
3179,1330,21,8,14,23,10,no,no,2
3180,2451,22,16,14,15,28,no,no,4
3181,3286,37,7,36,23,18,no,no,4
